id,country,20211229,20211228,20211227,20211226,20211225,20211224,20211223,20211222,20211221,20211220,20211219,20211218,20211217,20211216,20211215,20211214,20211213,20211212,20211211,20211210,20211209,20211208,20211207,20211206,20211205,20211204,20211203,20211202,20211201,20211130,20211129,20211128,20211127,20211126,20211125,20211124,20211123,20211122,20211121,20211120,20211119,20211118,20211117,20211116,20211115,20211114,20211113,20211112,20211111,20211110,20211109,20211108,20211107,20211106,20211105,20211104,20211103,20211102,20211031,20211030,20211029,20211028,20211027,20211026,20211025,20211024,20211023,20211022,20211021,20211020,20211019,20211018,20211017,20211016,20211015,20211014,20211013,20211012,20211011,20211010,20211009,20211008,20211007,20211006,20211005,20211004,20211003,20211002,20211001,20210930,20210929,20210928,20210927,20210926,20210925,20210924,20210923,20210922,20210921,20210920,20210919,20210918,20210917,20210916,20210915,20210914,20210913,20210912,20210911,20210910,20210909,20210908,20210907,20210906,20210905,20210904,20210903,20210902,20210901,20210831,20210830,20210829,20210828,20210827,20210826,20210825,20210824,20210823,20210822,20210821,20210820,20210819,20210818,20210817,20210816,20210815,20210814,20210813,20210812,20210811,20210810,20210809,20210808,20210807,20210806,20210805,20210804
176,Thailand,2217287,2214712,2212407,2209970,2207438,2204672,2202001,2199061,2196529,2194053,2191528,2188629,2185497,2181960,2178276,2174906,2172044,2168646,2164859,2160780,2156587,2152384,2148766,2145241,2141241,2136537,2130641,2125729,2120758,2115872,2111566,2106813,2100959,2094886,2088327,2081992,2076135,2071009,2064581,2057575,2050980,2044125,2037224,2030700,2024753,2018410,2011331,2004274,1996969,1989473,1982495,1975591,1967999,1960039,1951572,1943424,1935442,1927763,1912024,1903165,1893941,1884973,1875315,1866863,1859157,1850482,1841131,1831389,1821579,1811852,1802934,1793812,1783701,1772838,1762190,1751704,1740428,1730364,1720919,1710884,1700067,1689437,1678297,1667097,1657231,1647362,1637432,1626604,1615229,1603475,1591829,1581415,1571926,1561638,1549285,1537310,1524613,1511357,1500105,1489186,1476477,1462901,1448792,1434237,1420343,1406542,1394756,1382173,1368144,1352953,1338550,1322519,1308343,1294522,1280534,1265082,1249140,1234487,1213954,1204729,1190063,1174091,1157555,1139571,1120869,1102368,1083951,1066786,1049295,1030281,1009710,989859,968957,948442,928314,907157,885275,863189,839771,816989,795951,776108,756505,736522,714684,693305,672385
177,Timor-Leste,19833,19833,19833,19833,19833,19833,19833,19833,19833,19833,19833,19833,19832,19830,19830,19830,19829,19829,19829,19829,19829,19829,19829,19828,19828,19828,19827,19825,19825,19823,19822,19822,19822,19821,19820,19820,19820,19819,19819,19819,19816,19814,19813,19812,19810,19809,19809,19809,19809,19807,19804,19799,19799,19799,19795,19794,19790,19790,19790,19789,19787,19785,19785,19778,19774,19770,19766,19759,19749,19746,19730,19725,19714,19707,19703,19696,19690,19681,19675,19673,19661,19651,19633,19613,19609,19592,19582,19563,19535,19498,19455,19445,19398,19382,19350,19308,19264,19206,19125,19058,19033,18994,18943,18856,18786,18715,18597,18515,18382,18308,18211,18046,17888,17698,17618,17468,17379,17183,16941,16682,16402,16402,16236,15960,15603,15296,14935,14403,14216,13981,13700,13433,13155,12682,12682,12565,12272,12059,11870,11870,11717,11579,11529,11475,11386,11225,11145
178,Togo,28925,28504,28268,28268,27992,27405,27405,27108,26742,26742,26550,26550,26550,26466,26442,26416,26416,26400,26372,26372,26357,26350,26326,26315,26304,26291,26282,26282,26273,26265,26250,26241,26241,26236,26232,26219,26219,26210,26205,26199,26199,26178,26174,26167,26158,26158,26148,26133,26133,26133,26125,26114,26114,26107,26107,26102,26086,26086,26079,26068,26054,26036,26011,26000,26000,25989,25989,25967,25950,25936,25903,25899,25886,25865,25850,25836,25807,25788,25778,25778,25731,25705,25653,25623,25623,25535,25535,25487,25429,25368,25323,25252,25252,25163,25083,25083,24902,24902,24655,24655,24519,24369,24226,24093,23947,23778,23718,23618,23450,23264,23018,22832,22625,22562,22444,22234,21785,21785,21561,21261,21181,21037,20698,20517,20244,19963,19702,19614,19491,19128,19128,18605,18359,18086,18000,17581,17581,17434,17239,17239,16946,16874,16728,16559,16401,16232,16053
180,Trinidad and Tobago,90829,90364,90004,89829,89364,88944,87052,87052,86596,85873,84793,84793,83130,83130,82563,81071,80607,80049,80049,79237,78339,76601,76601,75935,74533,74533,73759,72775,72019,70598,70598,69680,69008,69008,68288,67664,66293,66293,65889,65485,64893,64402,63865,62670,62670,62267,61922,61519,60475,59963,59658,59304,59304,58581,58441,58106,57713,57419,57121,56831,56546,56160,56013,55798,55681,55437,55203,54881,54623,54405,54267,54114,53887,53689,53392,53216,52999,52847,52728,52480,52263,52079,51813,51605,51387,51243,51084,51084,50709,50459,50229,50055,49949,49822,49688,49442,49111,48826,48629,48523,48400,48400,47925,47653,47363,47208,47130,47130,46735,46553,46283,46013,45824,45714,45487,45300,45061,44957,44847,44606,44481,44481,43999,43750,43538,43344,43145,43033,42962,42839,42582,42427,42233,42233,41866,41676,41676,41207,40889,40574,40361,40233,40104,40104,39577,39345,39162
181,Tunisia,724092,723422,723093,722795,722443,722123,721797,721450,721103,721031,720853,720720,720518,720143,719903,719662,719586,719434,719247,719006,718866,718696,718498,718443,718278,718059,717908,717710,717572,717309,717258,717163,716988,716861,716702,716609,716298,716262,716183,716074,715988,715911,715818,715716,715687,715637,715571,715489,715396,715276,713352,713308,713254,713154,713071,712982,712880,712776,712581,712318,712230,712139,712013,711863,711821,711521,711397,711397,711164,711007,710953,710906,710773,710673,710542,710322,710096,709866,709834,709456,709456,709222,709001,708788,708382,708203,707983,707548,707190,706314,706314,705474,705295,704914,703732,703059,702503,700807,700400,700400,699928,699224,698427,697421,696279,685799,685799,685019,683700,681664,680074,678363,675191,675191,672236,670027,668051,668051,666168,664034,662752,660587,658322,654798,651035,647483,642788,640897,638072,635455,632328,632328,626750,625688,625688,622262,622262,620212,618124,616764,613628,612867,610660,608114,605205,602757,599594
182,Turkey,9367369,9367369,9335193,9309094,9268486,9268486,9249576,9211710,9211710,9191851,9173089,9138535,9138535,9102294,9082422,9082422,9060945,9042149,9024193,8986377,8986377,8966681,8945807,8923120,8903087,8883730,8841861,8841861,8820114,8797558,8772342,8726370,8726370,8702611,8654142,8654142,8598380,8573524,8573524,8552347,8529000,8505190,8482956,8433988,8433988,8410136,8365929,8365929,8342292,8317394,8290135,8261473,8233649,8206345,8178871,8150678,8121196,8061636,8032958,7985914,7985914,7961505,7935977,7879438,7879438,7826983,7800766,7800766,7772574,7744109,7714349,7683487,7630133,7630133,7601596,7570902,7540193,7475085,7475085,7444522,7387507,7357306,7357306,7327317,7267047,7267047,7208851,7181500,7153527,7124654,7095550,7066658,7066658,7039470,7013609,6987464,6960267,6904255,6904255,6874917,6820831,6794670,6794670,6766978,6738860,6710636,6682834,6613946,6613946,6590384,6566538,6542624,6518986,6412247,6412247,6412247,6412247,6412247,6412247,6366408,6366408,6329519,6311607,6311607,6293267,6273651,6234490,6234490,6197011,6177660,6177660,6157742,6118478,6096786,6078623,6078623,6039827,6039827,6018455,5968838,5942241,5918510,5895841,5870741,5870741,5822487,5822487
183,US,53596991,53105450,52593614,52176102,52092894,51916091,51784213,51513208,51250698,51049886,50832991,50754052,50620664,50493975,50346315,50216029,50078410,49918880,49874867,49775621,49629579,49520726,49355098,49247467,49085361,49044087,48948587,48802258,48672888,48525271,48397679,48215571,48201602,48163018,48123225,48078964,47953028,47861585,47723646,47690689,47625526,47506667,47396398,47290826,47191671,47068355,47043462,46937125,46839596,46768814,46676053,46580736,46482894,46458256,46411392,46319558,46233867,46140509,45967708,45949571,45895114,45803482,45677198,45597371,45520610,45442006,45418697,45364557,45273200,45199397,45107626,45027317,44928323,44910656,44848523,44748141,44643913,44541990,44424048,44337687,44313729,44246713,44140108,44034814,43929556,43822552,43679352,43649970,43548632,43437472,43333586,43203308,43075083,42923879,42892195,42784814,42643768,42512327,42380424,42255382,42085220,42045018,41919447,41768039,41511254,41309788,41170167,40950202,40916469,40731352,40572631,40412799,40238083,40008043,39936101,39902208,39687229,39519808,39370013,39164999,39019075,38792444,38749506,38511045,38347141,38188079,37980821,37861263,37701629,37665585,37426156,37262481,37127962,36975238,36846967,36665970,36626724,36414121,36317354,36161204,36008398,35916486,35757980,35730560,35541106,35407683,35314746
184,Uganda,137337,136065,135091,134348,133232,131981,130888,130178,129676,129319,129061,128764,128578,128369,128279,128187,128100,127973,127944,127944,127863,127822,127756,127756,127655,127651,127651,127618,127589,127550,127523,127451,127423,127413,127337,127305,127268,127237,127177,127128,127128,127073,127046,127002,126965,126923,126889,126833,126763,126714,126644,126625,126570,126492,126407,126348,126321,126272,126171,126075,126000,125920,125861,125788,125758,125645,125645,125537,125426,125364,125283,125261,125094,125094,125049,124924,124864,124808,124736,124646,124544,124437,124254,124190,124098,124039,123857,123857,123742,123572,123445,123245,123245,123181,123066,122903,122591,122502,122405,122277,122212,122083,121984,121784,121687,121617,121587,121510,121296,121166,120990,120847,120714,120662,120581,120466,120377,120208,120075,119915,119825,119732,119544,119327,119141,119037,118900,97453,97453,97453,97453,97453,97294,97186,97124,96987,96678,96497,96224,96067,95955,95875,95723,95474,95226,94904,94739
185,Ukraine,3833952,3828336,3825917,3823879,3820891,3815440,3808612,3801079,3794490,3788209,3785395,3781506,3773700,3764485,3754567,3746106,3738390,3733967,3728246,3717640,3705823,3692939,3683044,3673839,3668794,3661583,3647777,3633386,3619223,3606622,3595410,3588916,3580671,3565644,3548842,3530969,3515641,3501815,3493203,3481347,3461873,3440602,3418792,3398913,3381399,3369387,3353694,3328934,3303694,3277772,3253327,3233178,3218967,3200411,3174223,3146617,3118140,3093661,3058108,3039616,3012370,2984456,2957359,2933778,2913666,2898049,2876288,2852109,2827388,2804050,2784227,2767743,2757328,2745165,2731325,2716867,2697176,2680076,2667304,2657699,2645597,2628975,2611928,2596134,2582818,2572327,2566875,2558300,2545904,2533301,2520986,2510781,2503710,2500198,2495068,2486343,2476848,2468567,2461415,2455873,2453240,2448908,2442344,2435404,2429354,2424416,2420776,2419254,2416739,2412543,2408595,2404585,2401462,2398900,2397758,2395616,2393002,2389923,2387052,2384564,2382769,2381553,2379159,2376571,2374012,2371895,2370604,2369339,2368150,2366560,2364242,2362052,2359893,2357844,2356345,2355317,2354008,2352042,2350163,2348295,2346560,2345166,2344260,2343046,2341399,2339731,2338123
186,United Arab Emirates,757145,754911,753065,751333,749530,747909,746557,745555,744890,744438,744137,743586,743586,743352,743152,743004,742894,742802,742719,742641,742567,742507,742438,742376,742328,742214,742163,742109,742109,742041,741976,741918,741858,741790,741720,741643,741570,741500,741433,741370,741291,741214,741148,741074,741006,740945,740879,740801,740729,740647,740572,740500,740432,740362,740289,740209,740136,740057,739905,739824,739736,739654,739566,739471,739381,739284,739190,739106,739018,738924,738812,738690,738586,738487,738372,738268,738152,738026,737890,737766,737655,737509,737373,737229,737073,736897,736708,736524,736268,735992,735727,735457,735180,734894,734596,734275,733972,733643,733325,733003,732690,732299,731828,731307,730743,730135,729518,728886,728266,727541,726797,726025,725192,724240,723263,722292,721308,720330,719355,718370,717374,716381,715394,714396,713402,712411,711428,710438,709378,708302,707236,706166,705089,704000,702885,701776,700587,699381,698166,696906,695619,694285,692964,691554,690009,688489,686981
187,United Kingdom,12628071,12406626,12277806,11958928,11958928,11958385,11836359,11713358,11607588,11517479,11425656,11343531,11254133,11161236,11073220,10994953,10935244,10881189,10833030,10780386,10721774,10671337,10620302,10574290,10523314,10479858,10438059,10386910,10333442,10285447,10244538,10202303,10165779,10125637,10075808,10028639,9985393,9941664,9897197,9857604,9817228,9772487,9724396,9686132,9648668,9608558,9572292,9534306,9495093,9451717,9412092,9379041,9346958,9316985,9286493,9252520,9215003,9174077,9100442,9062499,9021607,8978325,8938875,8894591,8850909,8814645,8775819,8730650,8681581,8629856,8581081,8537463,8488665,8443880,8400908,8356430,8311654,8270022,8232081,8192541,8158929,8119234,8084275,8044262,8005433,7972072,7937766,7907999,7878476,7843796,7807881,7772531,7737846,7700291,7667290,7637251,7601557,7565544,7531842,7500495,7464527,7435493,7405773,7373388,7346826,7316444,7290040,7259742,7231093,7201962,7165121,7127544,7088703,7051345,7010540,6973975,6936986,6894826,6856873,6821143,6789173,6762904,6729899,6697661,6659788,6621761,6586105,6555242,6523563,6491475,6459527,6422292,6385940,6352224,6325341,6297107,6270599,6241297,6208745,6175919,6146488,6123007,6097994,6070779,6042350,6010745,5980697
188,Uruguay,408894,407981,407381,407099,406739,406127,405681,405236,404821,404460,404255,403899,403582,403293,402978,402719,402509,402383,402149,401897,401640,401340,401103,400925,400821,400542,400275,399966,399695,399504,399348,399181,398890,398676,398436,398213,397990,397841,397712,397549,397318,397143,396888,396677,396545,396402,396175,395964,395805,395610,395410,395268,395099,394914,394679,394443,394248,394053,393718,393454,393139,392879,392585,392319,392148,392029,391890,391700,391522,391358,391167,391044,390915,390762,390575,390394,390234,390115,390038,389935,389817,389661,389505,389363,389260,389185,389124,389025,388928,388822,388700,388572,388502,388424,388313,388191,388068,387922,387744,387627,387555,387449,387299,387156,387028,386873,386701,386562,386410,386258,386082,385926,385780,385660,385557,385423,385264,385078,384934,384778,384692,384622,384531,384458,384392,384287,384181,384094,384026,383903,383758,383645,383505,383387,383292,383212,383101,382997,382873,382721,382607,382506,382360,382295,382155,381994,381853
189,Uzbekistan,198626,198487,198387,198242,198099,197918,197753,197566,197392,197268,197074,196900,196739,196522,196303,196094,195958,195747,195524,195246,195098,194904,194703,194556,194333,194105,193893,193633,193424,193208,193065,192831,192599,192381,192175,191956,191750,191576,191334,191122,190850,190584,190332,190104,189915,189683,189458,189186,188892,188619,188398,188169,187924,187666,187381,187085,186793,186521,185963,185647,185295,184905,184563,184233,183928,183569,183191,182819,182421,182060,181654,181312,180958,180566,180162,179711,179371,178986,178637,178259,177834,177383,176964,176477,176019,175715,175267,174879,174408,173895,173409,172899,172493,172090,171588,171080,170520,169989,169467,168938,168437,167858,167268,166644,166025,165421,164890,164364,163770,163108,162421,161768,161108,160511,159871,159209,158561,157872,157136,156394,155639,154844,154033,153204,152363,151517,150683,149876,149058,148203,147322,146459,145615,144764,143918,143041,142124,141158,140210,139285,138382,137491,136635,135738,134826,133852,132901
190,Vanuatu,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
191,Venezuela,443983,443612,443332,443167,442999,442757,442431,442178,441937,441562,441228,440784,440398,439935,439444,439089,438683,437887,437113,436602,436178,435825,435461,434918,434133,433660,433208,432514,431945,431296,430696,430046,429360,428453,427418,426799,426014,425213,424441,423633,422229,422229,421311,420500,419745,418900,417998,417120,416190,415200,414220,413135,412472,411574,410648,409695,408727,407866,406239,405445,404387,403318,402407,401259,400511,399667,398611,396477,396477,395223,394061,392762,391413,390045,388743,387393,385952,384668,383376,382266,380856,379352,377833,376311,374859,373332,372006,370368,368968,367672,366150,364758,363300,362040,360849,359633,358462,357322,356262,355061,354239,353401,352055,350795,349731,348873,347647,346755,345560,344297,343178,342148,341314,340187,339255,338300,337359,336088,335233,334343,333125,332172,331112,329736,328550,327450,326522,325716,324642,323526,322757,321927,320922,319955,319094,318185,317334,316449,315498,314480,313584,312931,312115,310960,309981,309218,308452
192,Vietnam,1694874,1680985,1666545,1651673,1636455,1620869,1604712,1588335,1571780,1555455,1540478,1524368,1508473,1493237,1459175,1443648,1428428,1413051,1398413,1382272,1367433,1352122,1337523,1323683,1309092,1294778,1266288,1266288,1252590,1238082,1224110,1210340,1197404,1181337,1168228,1155778,1104835,1104835,1094514,1084625,1075094,1065469,1055246,1045397,1035138,1026522,1018346,1009879,1000897,992735,984805,976672,968684,961038,953547,946043,939463,932357,921122,915603,910376,905477,900585,896174,892579,888940,884895,881522,877537,873901,870255,867221,864053,860860,857639,853842,849691,846230,843281,839662,836134,831643,826837,822687,818324,813961,808578,803202,797712,790755,779398,770640,766051,756689,746678,736972,728435,718963,707436,695744,687063,677023,667650,656129,645640,635055,624547,613375,601349,589417,576096,563676,550996,536788,524307,511170,501649,486727,473530,462096,449489,435265,422469,410366,392938,381363,369267,358456,348059,336707,323268,312611,302101,293301,275044,275044,255748,246568,241543,232937,224894,215560,205656,197175,189066,181756,174461
193,West Bank and Gaza,469748,469452,468619,467682,467682,467682,467682,467391,467058,466669,465094,465094,465094,465094,465094,464751,464341,463573,463573,463573,463277,462958,462219,462219,461467,461467,461467,461157,460799,460053,460053,459479,459479,459479,459213,458956,458698,458448,457950,457950,457950,457729,457477,457390,457154,456632,456632,456632,456407,456186,455949,455689,455099,455099,455099,454799,454509,453782,452997,452997,452997,452642,452272,451897,451459,450310,450310,450310,449980,449705,449031,448322,447032,447032,447032,446294,445538,444729,443766,441882,441882,441882,440936,439845,408211,406652,406652,405780,405056,403716,402255,398946,398946,395677,394683,392452,390369,388470,388470,386493,384390,382584,381854,377134,377134,374768,369761,368160,368160,366675,364364,361881,359236,353732,353732,351809,347730,344957,344957,342282,339816,335709,335709,334472,332609,330821,329204,327634,326310,324542,324542,322620,321867,321031,320411,320034,319646,319646,319223,318435,318181,317999,317999,317703,317703,317404,317404
194,Yemen,10125,10123,10118,10115,10111,10109,10105,10103,10103,10102,10101,10097,10092,10086,10081,10075,10072,10069,10063,10056,10047,10047,10043,10034,10025,10021,10020,10006,10006,10004,9995,9987,9981,9979,9977,9972,9967,9961,9955,9955,9954,9950,9947,9936,9918,9918,9918,9912,9907,9902,9891,9883,9870,9858,9843,9831,9810,9806,9791,9779,9773,9751,9728,9711,9694,9678,9662,9650,9635,9596,9575,9556,9526,9512,9467,9467,9439,9412,9402,9345,9345,9333,9299,9271,9234,9214,9139,9139,9111,9067,9039,9016,8988,8891,8891,8861,8830,8789,8752,8718,8667,8630,8593,8557,8527,8502,8452,8414,8358,8306,8267,8230,8181,8142,8108,8056,8018,7951,7900,7869,7829,7784,7751,7711,7676,7625,7580,7539,7509,7487,7454,7407,7372,7347,7308,7293,7273,7256,7233,7213,7198,7187,7165,7131,7131,7104,7096
195,Zambia,243638,238383,234476,233120,231581,228932,225260,221880,219023,217117,216508,215472,214433,213139,211705,211705,211234,211077,210959,210724,210562,210436,210374,210327,210312,210294,210262,210220,210195,210169,210150,210143,210138,210118,210112,210099,210090,210073,210070,210057,210043,210036,210020,210008,209996,209983,209971,209963,209953,209939,209918,209908,209902,209869,209852,209815,209781,209760,209734,209722,209702,209672,209657,209639,209639,209634,209629,209610,209589,209571,209549,209536,209521,209505,209477,209431,209396,209353,209353,209336,209336,209315,209283,209199,209199,209172,209163,209142,209114,209046,208912,208912,208867,208857,208829,208778,208715,208676,208599,208502,208469,208422,208353,208161,208161,208049,207960,207938,207696,207696,207560,207294,207294,207167,207114,207028,206884,206705,206522,206327,206145,206051,205893,205704,205315,205107,204977,204651,204549,204337,203978,203553,203169,202787,202429,202261,202078,201867,201770,201342,200830,200201,200049,199662,199135,198455,197791
